,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
46,V2,Early-demographic dividend,GDP growth (annual %),2023,4.59507205032629,Aggregates,Aggregates,Aggregates,,
47,V2,Early-demographic dividend,GDP growth (annual %),2022,6.02119005770159,Aggregates,Aggregates,Aggregates,,
48,V2,Early-demographic dividend,GDP growth (annual %),2021,7.50999857340686,Aggregates,Aggregates,Aggregates,,
49,V2,Early-demographic dividend,GDP growth (annual %),2020,-4.30295004163716,Aggregates,Aggregates,Aggregates,,
50,V2,Early-demographic dividend,GDP growth (annual %),2019,2.26986665615696,Aggregates,Aggregates,Aggregates,,
51,V2,Early-demographic dividend,GDP growth (annual %),2018,3.60797948282917,Aggregates,Aggregates,Aggregates,,
52,V2,Early-demographic dividend,GDP growth (annual %),2017,4.4871113513677,Aggregates,Aggregates,Aggregates,,
53,V2,Early-demographic dividend,GDP growth (annual %),2016,4.13628805469052,Aggregates,Aggregates,Aggregates,,
54,Z4,East Asia & Pacific,GDP growth (annual %),2024,3.79010550023051,Aggregates,Aggregates,Aggregates,,
55,Z4,East Asia & Pacific,GDP growth (annual %),2023,4.20566738267351,Aggregates,Aggregates,Aggregates,,
56,Z4,East Asia & Pacific,GDP growth (annual %),2022,2.9996184966993,Aggregates,Aggregates,Aggregates,,
57,Z4,East Asia & Pacific,GDP growth (annual %),2021,6.34482611371077,Aggregates,Aggregates,Aggregates,,
58,Z4,East Asia & Pacific,GDP growth (annual %),2020,-0.0574924656287692,Aggregates,Aggregates,Aggregates,,
59,Z4,East Asia & Pacific,GDP growth (annual %),2019,4.04297018230737,Aggregates,Aggregates,Aggregates,,
60,Z4,East Asia & Pacific,GDP growth (annual %),2018,4.79489718189352,Aggregates,Aggregates,Aggregates,,
61,Z4,East Asia & Pacific,GDP growth (annual %),2017,5.0621276153982,Aggregates,Aggregates,Aggregates,,
62,Z4,East Asia & Pacific,GDP growth (annual %),2016,4.65562872024383,Aggregates,Aggregates,Aggregates,,
63,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2024,4.96144388249684,Aggregates,Aggregates,Aggregates,,
64,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2023,5.25527986417276,Aggregates,Aggregates,Aggregates,,
65,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2022,3.54811147025219,Aggregates,Aggregates,Aggregates,,
66,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2021,7.71979646853708,Aggregates,Aggregates,Aggregates,,
67,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2020,1.34522560098827,Aggregates,Aggregates,Aggregates,,
68,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2019,5.88586101772282,Aggregates,Aggregates,Aggregates,,
69,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2018,6.53713724894706,Aggregates,Aggregates,Aggregates,,
70,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2017,6.66672230599954,Aggregates,Aggregates,Aggregates,,
71,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2016,6.51009063718404,Aggregates,Aggregates,Aggregates,,
72,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2024,4.96151507087529,Aggregates,Aggregates,Aggregates,,
73,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2023,5.25522126120326,Aggregates,Aggregates,Aggregates,,
74,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2022,3.54808390633295,Aggregates,Aggregates,Aggregates,,
75,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2021,7.71948799394286,Aggregates,Aggregates,Aggregates,,
76,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2020,1.34509522212088,Aggregates,Aggregates,Aggregates,,
77,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2019,5.88576805304417,Aggregates,Aggregates,Aggregates,,
78,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2018,6.53695468640676,Aggregates,Aggregates,Aggregates,,
79,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2017,6.66644763513351,Aggregates,Aggregates,Aggregates,,
80,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2016,6.50996577419185,Aggregates,Aggregates,Aggregates,,
81,XC,Euro area,GDP growth (annual %),2024,0.911910157337687,Aggregates,Aggregates,Aggregates,,
82,XC,Euro area,GDP growth (annual %),2023,0.473405522226571,Aggregates,Aggregates,Aggregates,,
83,XC,Euro area,GDP growth (annual %),2022,3.6592192433758,Aggregates,Aggregates,Aggregates,,
84,XC,Euro area,GDP growth (annual %),2021,6.43713755486188,Aggregates,Aggregates,Aggregates,,
85,XC,Euro area,GDP growth (annual %),2020,-6.05674425052126,Aggregates,Aggregates,Aggregates,,
86,XC,Euro area,GDP growth (annual %),2019,1.62263181033828,Aggregates,Aggregates,Aggregates,,
87,XC,Euro area,GDP growth (annual %),2018,1.77991130879937,Aggregates,Aggregates,Aggregates,,
88,XC,Euro area,GDP growth (annual %),2017,2.62262590499378,Aggregates,Aggregates,Aggregates,,
89,XC,Euro area,GDP growth (annual %),2016,1.80158112775391,Aggregates,Aggregates,Aggregates,,
90,Z7,Europe & Central Asia,GDP growth (annual %),2024,1.56624845618092,Aggregates,Aggregates,Aggregates,,
91,Z7,Europe & Central Asia,GDP growth (annual %),2023,1.0463748073376,Aggregates,Aggregates,Aggregates,,
92,Z7,Europe & Central Asia,GDP growth (annual %),2022,3.39087777130349,Aggregates,Aggregates,Aggregates,,
93,Z7,Europe & Central Asia,GDP growth (annual %),2021,6.79965905280595,Aggregates,Aggregates,Aggregates,,
94,Z7,Europe & Central Asia,GDP growth (annual %),2020,-5.38089471565053,Aggregates,Aggregates,Aggregates,,
95,Z7,Europe & Central Asia,GDP growth (annual %),2019,1.82337861520314,Aggregates,Aggregates,Aggregates,,
96,Z7,Europe & Central Asia,GDP growth (annual %),2018,2.15902408385477,Aggregates,Aggregates,Aggregates,,
97,Z7,Europe & Central Asia,GDP growth (annual %),2017,2.9545404517369,Aggregates,Aggregates,Aggregates,,
98,Z7,Europe & Central Asia,GDP growth (annual %),2016,1.90557078805695,Aggregates,Aggregates,Aggregates,,
99,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2024,3.98239471295983,Aggregates,Aggregates,Aggregates,,
100,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2023,5.03672042034297,Aggregates,Aggregates,Aggregates,,
101,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2022,3.07901753477167,Aggregates,Aggregates,Aggregates,,
102,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2021,9.28042104515383,Aggregates,Aggregates,Aggregates,,
103,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2020,0.276088024593619,Aggregates,Aggregates,Aggregates,,
104,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2019,2.5819078238094,Aggregates,Aggregates,Aggregates,,
105,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2018,3.7617712262191,Aggregates,Aggregates,Aggregates,,
106,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2017,6.0030089975849,Aggregates,Aggregates,Aggregates,,
107,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2016,2.78383354652402,Aggregates,Aggregates,Aggregates,,
108,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2024,3.80534822218806,Aggregates,Aggregates,Aggregates,,
109,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2023,3.82595823256764,Aggregates,Aggregates,Aggregates,,
110,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2022,1.95197902081506,Aggregates,Aggregates,Aggregates,,
111,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2021,7.5909039335849,Aggregates,Aggregates,Aggregates,,
112,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2020,-1.45793346533829,Aggregates,Aggregates,Aggregates,,
113,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2019,2.81601440145778,Aggregates,Aggregates,Aggregates,,
114,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2018,3.80424428454795,Aggregates,Aggregates,Aggregates,,
115,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2017,4.37116063202008,Aggregates,Aggregates,Aggregates,,
116,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2016,1.86129267860605,Aggregates,Aggregates,Aggregates,,
117,EU,European Union,GDP growth (annual %),2024,1.06455789818658,Aggregates,Aggregates,Aggregates,,
118,EU,European Union,GDP growth (annual %),2023,0.454322708045169,Aggregates,Aggregates,Aggregates,,
119,EU,European Union,GDP growth (annual %),2022,3.56155233245134,Aggregates,Aggregates,Aggregates,,
120,EU,European Union,GDP growth (annual %),2021,6.37775013900981,Aggregates,Aggregates,Aggregates,,
121,EU,European Union,GDP growth (annual %),2020,-5.57888055659984,Aggregates,Aggregates,Aggregates,,
122,EU,European Union,GDP growth (annual %),2019,1.87524696216217,Aggregates,Aggregates,Aggregates,,
123,EU,European Union,GDP growth (annual %),2018,2.04642012743825,Aggregates,Aggregates,Aggregates,,
124,EU,European Union,GDP growth (annual %),2017,2.81811045546294,Aggregates,Aggregates,Aggregates,,
125,EU,European Union,GDP growth (annual %),2016,1.91998029828646,Aggregates,Aggregates,Aggregates,,
126,F1,Fragile and conflict affected situations,GDP growth (annual %),2024,2.00694502217955,Aggregates,Aggregates,Aggregates,,
127,F1,Fragile and conflict affected situations,GDP growth (annual %),2023,2.14545491630651,Aggregates,Aggregates,Aggregates,,
128,F1,Fragile and conflict affected situations,GDP growth (annual %),2022,1.62071663646515,Aggregates,Aggregates,Aggregates,,
129,F1,Fragile and conflict affected situations,GDP growth (annual %),2021,1.53090680703163,Aggregates,Aggregates,Aggregates,,
130,F1,Fragile and conflict affected situations,GDP growth (annual %),2020,-7.41318835322815,Aggregates,Aggregates,Aggregates,,
131,F1,Fragile and conflict affected situations,GDP growth (annual %),2019,0.815291636433273,Aggregates,Aggregates,Aggregates,,
132,F1,Fragile and conflict affected situations,GDP growth (annual %),2018,1.45548612659789,Aggregates,Aggregates,Aggregates,,
133,F1,Fragile and conflict affected situations,GDP growth (annual %),2017,1.30184507279765,Aggregates,Aggregates,Aggregates,,
134,F1,Fragile and conflict affected situations,GDP growth (annual %),2016,0.474197451324514,Aggregates,Aggregates,Aggregates,,
135,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2024,5.14470675657981,Aggregates,Aggregates,Aggregates,,
136,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2023,3.46266952839525,Aggregates,Aggregates,Aggregates,,
137,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2022,4.87387497765388,Aggregates,Aggregates,Aggregates,,
138,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2021,4.3943156092006,Aggregates,Aggregates,Aggregates,,
139,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2020,-0.0187133746473904,Aggregates,Aggregates,Aggregates,,
140,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2019,4.20482798138602,Aggregates,Aggregates,Aggregates,,
141,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2018,4.19381222105785,Aggregates,Aggregates,Aggregates,,
142,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2017,5.0460102323685,Aggregates,Aggregates,Aggregates,,
143,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2016,4.32522802984808,Aggregates,Aggregates,Aggregates,,
144,XD,High income,GDP growth (annual %),2024,1.95000793704465,Aggregates,Aggregates,Aggregates,,
145,XD,High income,GDP growth (annual %),2023,1.82733765954541,Aggregates,Aggregates,Aggregates,,
146,XD,High income,GDP growth (annual %),2022,3.04532150391606,Aggregates,Aggregates,Aggregates,,
147,XD,High income,GDP growth (annual %),2021,5.85360693187751,Aggregates,Aggregates,Aggregates,,
148,XD,High income,GDP growth (annual %),2020,-3.89094841671781,Aggregates,Aggregates,Aggregates,,
149,XD,High income,GDP growth (annual %),2019,1.89457512942988,Aggregates,Aggregates,Aggregates,,
150,XD,High income,GDP growth (annual %),2018,2.38261992266793,Aggregates,Aggregates,Aggregates,,
151,XD,High income,GDP growth (annual %),2017,2.49707966959029,Aggregates,Aggregates,Aggregates,,
152,XD,High income,GDP growth (annual %),2016,1.8460914027705,Aggregates,Aggregates,Aggregates,,
153,XF,IBRD only,GDP growth (annual %),2024,4.35176424289571,Aggregates,Aggregates,Aggregates,,
154,XF,IBRD only,GDP growth (annual %),2023,4.81760583401356,Aggregates,Aggregates,Aggregates,,
155,XF,IBRD only,GDP growth (annual %),2022,3.77001425774095,Aggregates,Aggregates,Aggregates,,
156,XF,IBRD only,GDP growth (annual %),2021,7.62576674177033,Aggregates,Aggregates,Aggregates,,
157,XF,IBRD only,GDP growth (annual %),2020,-1.2820422988441,Aggregates,Aggregates,Aggregates,,
158,XF,IBRD only,GDP growth (annual %),2019,3.99080401565344,Aggregates,Aggregates,Aggregates,,
159,XF,IBRD only,GDP growth (annual %),2018,4.86060185522661,Aggregates,Aggregates,Aggregates,,
160,XF,IBRD only,GDP growth (annual %),2017,5.16244544363352,Aggregates,Aggregates,Aggregates,,
161,XF,IBRD only,GDP growth (annual %),2016,4.44236398168836,Aggregates,Aggregates,Aggregates,,
162,ZT,IDA & IBRD total,GDP growth (annual %),2024,4.34846625464446,Aggregates,Aggregates,Aggregates,,
163,ZT,IDA & IBRD total,GDP growth (annual %),2023,4.68849828972198,Aggregates,Aggregates,Aggregates,,
164,ZT,IDA & IBRD total,GDP growth (annual %),2022,3.82613307769597,Aggregates,Aggregates,Aggregates,,
165,ZT,IDA & IBRD total,GDP growth (annual %),2021,7.35278447207351,Aggregates,Aggregates,Aggregates,,
166,ZT,IDA & IBRD total,GDP growth (annual %),2020,-1.32167856256848,Aggregates,Aggregates,Aggregates,,
167,ZT,IDA & IBRD total,GDP growth (annual %),2019,3.98606377777533,Aggregates,Aggregates,Aggregates,,
168,ZT,IDA & IBRD total,GDP growth (annual %),2018,4.82305890086465,Aggregates,Aggregates,Aggregates,,
169,ZT,IDA & IBRD total,GDP growth (annual %),2017,5.07269308321443,Aggregates,Aggregates,Aggregates,,
170,ZT,IDA & IBRD total,GDP growth (annual %),2016,4.34774011294105,Aggregates,Aggregates,Aggregates,,
171,XH,IDA blend,GDP growth (annual %),2024,4.05581991807422,Aggregates,Aggregates,Aggregates,,
172,XH,IDA blend,GDP growth (annual %),2023,2.82562013423187,Aggregates,Aggregates,Aggregates,,
173,XH,IDA blend,GDP growth (annual %),2022,4.79819828416285,Aggregates,Aggregates,Aggregates,,
174,XH,IDA blend,GDP growth (annual %),2021,4.29411724945791,Aggregates,Aggregates,Aggregates,,
175,XH,IDA blend,GDP growth (annual %),2020,-3.29396031642257,Aggregates,Aggregates,Aggregates,,
176,XH,IDA blend,GDP growth (annual %),2019,3.02295777419029,Aggregates,Aggregates,Aggregates,,
177,XH,IDA blend,GDP growth (annual %),2018,3.86333443843708,Aggregates,Aggregates,Aggregates,,
178,XH,IDA blend,GDP growth (annual %),2017,2.77873930269396,Aggregates,Aggregates,Aggregates,,
179,XH,IDA blend,GDP growth (annual %),2016,2.26871058517055,Aggregates,Aggregates,Aggregates,,
180,XI,IDA only,GDP growth (annual %),2024,4.54306460750762,Aggregates,Aggregates,Aggregates,,
181,XI,IDA only,GDP growth (annual %),2023,3.25506752972092,Aggregates,Aggregates,Aggregates,,
182,XI,IDA only,GDP growth (annual %),2022,4.30600397002799,Aggregates,Aggregates,Aggregates,,
183,XI,IDA only,GDP growth (annual %),2021,3.66758077651031,Aggregates,Aggregates,Aggregates,,
184,XI,IDA only,GDP growth (annual %),2020,-0.368060971666011,Aggregates,Aggregates,Aggregates,,
185,XI,IDA only,GDP growth (annual %),2019,4.82215447558036,Aggregates,Aggregates,Aggregates,,
186,XI,IDA only,GDP growth (annual %),2018,4.86177080819164,Aggregates,Aggregates,Aggregates,,
187,XI,IDA only,GDP growth (annual %),2017,5.21800165910943,Aggregates,Aggregates,Aggregates,,
188,XI,IDA only,GDP growth (annual %),2016,4.19959381491357,Aggregates,Aggregates,Aggregates,,
189,XG,IDA total,GDP growth (annual %),2024,4.30577432199132,Aggregates,Aggregates,Aggregates,,
190,XG,IDA total,GDP growth (annual %),2023,3.04547759770905,Aggregates,Aggregates,Aggregates,,
191,XG,IDA total,GDP growth (annual %),2022,4.54563835706816,Aggregates,Aggregates,Aggregates,,
192,XG,IDA total,GDP growth (annual %),2021,3.97167918662413,Aggregates,Aggregates,Aggregates,,
193,XG,IDA total,GDP growth (annual %),2020,-1.8099801648997,Aggregates,Aggregates,Aggregates,,
194,XG,IDA total,GDP growth (annual %),2019,3.92770153634206,Aggregates,Aggregates,Aggregates,,
195,XG,IDA total,GDP growth (annual %),2018,4.36301999279465,Aggregates,Aggregates,Aggregates,,
196,XG,IDA total,GDP growth (annual %),2017,3.98520904781638,Aggregates,Aggregates,Aggregates,,
197,XG,IDA total,GDP growth (annual %),2016,3.2147069999364,Aggregates,Aggregates,Aggregates,,
198,V3,Late-demographic dividend,GDP growth (annual %),2024,4.48755005392181,Aggregates,Aggregates,Aggregates,,
199,V3,Late-demographic dividend,GDP growth (annual %),2023,4.42804951199685,Aggregates,Aggregates,Aggregates,,
200,V3,Late-demographic dividend,GDP growth (annual %),2022,3.28700376545592,Aggregates,Aggregates,Aggregates,,
201,V3,Late-demographic dividend,GDP growth (annual %),2021,7.59265524240509,Aggregates,Aggregates,Aggregates,,
202,V3,Late-demographic dividend,GDP growth (annual %),2020,0.23606472189222,Aggregates,Aggregates,Aggregates,,
203,V3,Late-demographic dividend,GDP growth (annual %),2019,4.74705579855315,Aggregates,Aggregates,Aggregates,,
204,V3,Late-demographic dividend,GDP growth (annual %),2018,5.43978541970205,Aggregates,Aggregates,Aggregates,,
205,V3,Late-demographic dividend,GDP growth (annual %),2017,5.26220866778336,Aggregates,Aggregates,Aggregates,,
206,V3,Late-demographic dividend,GDP growth (annual %),2016,4.45093232964513,Aggregates,Aggregates,Aggregates,,
207,ZJ,Latin America & Caribbean,GDP growth (annual %),2024,2.25365117533336,Aggregates,Aggregates,Aggregates,,
208,ZJ,Latin America & Caribbean,GDP growth (annual %),2023,2.2495421023623,Aggregates,Aggregates,Aggregates,,
209,ZJ,Latin America & Caribbean,GDP growth (annual %),2022,4.08489707535256,Aggregates,Aggregates,Aggregates,,
210,ZJ,Latin America & Caribbean,GDP growth (annual %),2021,7.06404255272612,Aggregates,Aggregates,Aggregates,,
211,ZJ,Latin America & Caribbean,GDP growth (annual %),2020,-6.86063404728556,Aggregates,Aggregates,Aggregates,,
212,ZJ,Latin America & Caribbean,GDP growth (annual %),2019,0.312079320235867,Aggregates,Aggregates,Aggregates,,
213,ZJ,Latin America & Caribbean,GDP growth (annual %),2018,1.21791319664719,Aggregates,Aggregates,Aggregates,,
214,ZJ,Latin America & Caribbean,GDP growth (annual %),2017,1.55329227272067,Aggregates,Aggregates,Aggregates,,
215,ZJ,Latin America & Caribbean,GDP growth (annual %),2016,-0.729799173418968,Aggregates,Aggregates,Aggregates,,
216,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2024,1.97324501012739,Aggregates,Aggregates,Aggregates,,
217,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2023,2.16624377428548,Aggregates,Aggregates,Aggregates,,
218,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2022,3.94705326197962,Aggregates,Aggregates,Aggregates,,
219,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2021,6.90270247216083,Aggregates,Aggregates,Aggregates,,
220,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2020,-6.54995286111402,Aggregates,Aggregates,Aggregates,,
221,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2019,0.597515256905496,Aggregates,Aggregates,Aggregates,,
222,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2018,1.54415671756763,Aggregates,Aggregates,Aggregates,,
223,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2017,1.98152090808898,Aggregates,Aggregates,Aggregates,,
224,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2016,-0.536114860487686,Aggregates,Aggregates,Aggregates,,
225,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2024,2.27814705092769,Aggregates,Aggregates,Aggregates,,
226,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2023,2.32602977369942,Aggregates,Aggregates,Aggregates,,
227,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2022,4.11782588294029,Aggregates,Aggregates,Aggregates,,
228,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2021,7.26349029603928,Aggregates,Aggregates,Aggregates,,
229,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2020,-6.78294271787128,Aggregates,Aggregates,Aggregates,,
230,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2019,0.28965539868031,Aggregates,Aggregates,Aggregates,,
231,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2018,1.30250308015485,Aggregates,Aggregates,Aggregates,,
232,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2017,1.62111189870491,Aggregates,Aggregates,Aggregates,,
233,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2016,-0.74776428360714,Aggregates,Aggregates,Aggregates,,
234,XL,Least developed countries: UN classification,GDP growth (annual %),2024,3.85645809654658,Aggregates,Aggregates,Aggregates,,
235,XL,Least developed countries: UN classification,GDP growth (annual %),2023,3.02879949936965,Aggregates,Aggregates,Aggregates,,
236,XL,Least developed countries: UN classification,GDP growth (annual %),2022,4.75099901471464,Aggregates,Aggregates,Aggregates,,
237,XL,Least developed countries: UN classification,GDP growth (annual %),2021,2.8680415794319,Aggregates,Aggregates,Aggregates,,
238,XL,Least developed countries: UN classification,GDP growth (annual %),2020,-0.084161466625801,Aggregates,Aggregates,Aggregates,,
239,XL,Least developed countries: UN classification,GDP growth (annual %),2019,4.91325561043519,Aggregates,Aggregates,Aggregates,,
240,XL,Least developed countries: UN classification,GDP growth (annual %),2018,4.65941908831795,Aggregates,Aggregates,Aggregates,,
241,XL,Least developed countries: UN classification,GDP growth (annual %),2017,4.4987096336715,Aggregates,Aggregates,Aggregates,,
